2018/06/01	Fri	22:54	5.11		156			H
2018/06/02	Sat	06:28	-0.10		-3			L
2018/06/02	Sat	13:05	3.32		101			H
2018/06/02	Sat	17:28	2.48		76			L
2018/06/02	Sat	23:29	4.78		146			H
2018/06/03	Sun	07:13	0.14		4			L
2018/06/03	Sun	14:05	3.31		101			H
2018/06/03	Sun	18:19	2.68		82			L
2018/06/04	Mon	00:10	4.41		134			H
2018/06/04	Mon	08:03	0.37		11			L
2018/06/04	Mon	15:10	3.41		104			H
2018/06/04	Mon	19:41	2.80		85			L
2018/06/05	Tue	01:06	4.02		123			H
2018/06/05	Tue	08:57	0.57		17			L
2018/06/05	Tue	16:08	3.63		111			H
2018/06/05	Tue	21:22	2.70		82			L
2018/06/06	Wed	02:26	3.68		112			H
2018/06/06	Wed	09:52	0.71		22			L
2018/06/06	Wed	16:53	3.95		120			H
2018/06/06	Wed	22:49	2.33		71			L
2018/06/07	Thu	03:56	3.49		106			H
2018/06/07	Thu	10:43	0.82		25			L
2018/06/07	Thu	17:29	4.34		132			H
2018/06/07	Thu	23:53	1.77		54			L
2018/06/08	Fri	05:14	3.48		106			H
2018/06/08	Fri	11:29	0.91		28			L
2018/06/08	Fri	18:03	4.79		146			H
2018/06/09	Sat	00:43	1.11		34			L
2018/06/09	Sat	06:20	3.58		109			H
2018/06/09	Sat	12:13	0.98		30			L
2018/06/09	Sat	18:36	5.28		161			H
2018/06/10	Sun	01:27	0.42		13			L
2018/06/10	Sun	07:18	3.73		114			H
2018/06/10	Sun	12:54	1.07		33			L
2018/06/10	Sun	19:11	5.77		176			H
2018/06/11	Mon	02:10	-0.24		-7			L
2018/06/11	Mon	08:10	3.87		118			H
2018/06/11	Mon	13:35	1.16		35			L
2018/06/11	Mon	19:48	6.20		189			H
2018/06/12	Tue	02:53	-0.81		-25			L
2018/06/12	Tue	09:01	3.98		121			H
2018/06/12	Tue	14:17	1.26		38			L
2018/06/12	Tue	20:27	6.54		199			H
2018/06/13	Wed	03:38	-1.22		-37			L
2018/06/13	Wed	09:51	4.04		123			H
2018/06/13	Wed	15:00	1.38		42			L
2018/06/13	Wed	21:09	6.71		205			H
2018/06/14	Thu	04:24	-1.44		-44			L
2018/06/14	Thu	10:42	4.04		123			H
2018/06/14	Thu	15:46	1.54		47			L
2018/06/14	Thu	21:53	6.69		204			H
2018/06/15	Fri	05:12	-1.45		-44			L
2018/06/15	Fri	11:35	4.01		122			H
2018/06/15	Fri	16:36	1.72		52			L
2018/06/15	Fri	22:41	6.45		197			H
2018/06/16	Sat	06:02	-1.27		-39			L
2018/06/16	Sat	12:31	3.99		122			H
2018/06/16	Sat	17:32	1.92		59			L
2018/06/16	Sat	23:33	6.00		183			H
2018/06/17	Sun	06:55	-0.95		-29			L
2018/06/17	Sun	13:32	4.03		123			H
2018/06/17	Sun	18:39	2.10		64			L
2018/06/18	Mon	00:31	5.41		165			H
2018/06/18	Mon	07:51	-0.54		-16			L
2018/06/18	Mon	14:37	4.17		127			H
2018/06/18	Mon	20:00	2.18		66			L
2018/06/19	Tue	01:38	4.74		144			H
2018/06/19	Tue	08:49	-0.09		-3			L
2018/06/19	Tue	15:41	4.41		134			H
2018/06/19	Tue	21:32	2.02		62			L
2018/06/20	Wed	02:58	4.15		126			H
2018/06/20	Wed	09:49	0.34		10			L
2018/06/20	Wed	16:39	4.72		144			H
2018/06/20	Wed	23:02	1.62		49			L
2018/06/21	Thu	04:25	3.74		114			H
2018/06/21	Thu	10:46	0.72		22			L
2018/06/21	Thu	17:29	5.05		154			H
2018/06/22	Fri	00:15	1.07		33			L
2018/06/22	Fri	05:48	3.56		109			H
2018/06/22	Fri	11:39	1.04		32			L
2018/06/22	Fri	18:13	5.35		163			H
2018/06/23	Sat	01:12	0.55		17			L
2018/06/23	Sat	06:59	3.54		108			H
2018/06/23	Sat	12:26	1.31		40			L
2018/06/23	Sat	18:51	5.58		170			H
2018/06/24	Sun	01:58	0.11		3			L
2018/06/24	Sun	07:56	3.58		109			H
2018/06/24	Sun	13:08	1.52		46			L
2018/06/24	Sun	19:27	5.74		175			H
2018/06/25	Mon	02:38	-0.21		-6			L
2018/06/25	Mon	08:44	3.62		110			H
2018/06/25	Mon	13:46	1.69		52			L
2018/06/25	Mon	19:59	5.84		178			H
2018/06/26	Tue	03:13	-0.41		-12			L
2018/06/26	Tue	09:24	3.66		112			H
2018/06/26	Tue	14:22	1.81		55			L
2018/06/26	Tue	20:31	5.87		179			H
2018/06/27	Wed	03:46	-0.52		-16			L
2018/06/27	Wed	10:00	3.69		112			H
2018/06/27	Wed	14:55	1.91		58			L
2018/06/27	Wed	21:02	5.84		178			H
2018/06/28	Thu	04:19	-0.54		-16			L
2018/06/28	Thu	10:35	3.70		113			H
2018/06/28	Thu	15:29	1.99		61			L
2018/06/28	Thu	21:34	5.75		175			H
2018/06/29	Fri	04:51	-0.48		-15			L
2018/06/29	Fri	11:11	3.69		112			H
2018/06/29	Fri	16:02	2.08		63			L
2018/06/29	Fri	22:05	5.60		171			H
2018/06/30	Sat	05:25	-0.36		-11			L
2018/06/30	Sat	11:48	3.67		112			H
2018/06/30	Sat	16:37	2.19		67			L
2018/06/30	Sat	22:37	5.37		164			H
2018/07/01	Sun	06:00	-0.18		-5			L
2018/07/01	Sun	12:27	3.66		112			H
2018/07/01	Sun	17:16	2.32		71			L
2018/07/01	Sun	23:11	5.08		155			H
2018/07/02	Mon	06:36	0.04		1			L
2018/07/02	Mon	13:11	3.68		112			H
2018/07/02	Mon	18:02	2.44		74			L
2018/07/02	Mon	23:48	4.71		144			H
2018/07/03	Tue	07:15	0.31		9			L
2018/07/03	Tue	13:57	3.75		114			H
2018/07/03	Tue	19:02	2.53		77			L
2018/07/04	Wed	00:32	4.27		130			H
2018/07/04	Wed	07:56	0.60		18			L
2018/07/04	Wed	14:47	3.91		119			H
2018/07/04	Wed	20:22	2.49		76			L
2018/07/05	Thu	01:32	3.80		116			H
2018/07/05	Thu	08:42	0.89		27			L
2018/07/05	Thu	15:36	4.17		127			H
2018/07/05	Thu	21:52	2.23		68			L
2018/07/06	Fri	02:59	3.40		104			H
2018/07/06	Fri	09:33	1.17		36			L
2018/07/06	Fri	16:25	4.53		138			H
2018/07/06	Fri	23:12	1.71		52			L
2018/07/07	Sat	04:35	3.21		98			H
2018/07/07	Sat	10:28	1.39		42			L
2018/07/07	Sat	17:11	4.97		151			H
2018/07/08	Sun	00:16	1.04		32			L
2018/07/08	Sun	06:00	3.26		99			H
2018/07/08	Sun	11:24	1.54		47			L
2018/07/08	Sun	17:55	5.47		167			H
2018/07/09	Mon	01:09	0.32		10			L
2018/07/09	Mon	07:08	3.46		105			H
2018/07/09	Mon	12:18	1.61		49			L
2018/07/09	Mon	18:40	5.98		182			H
2018/07/10	Tue	01:56	-0.36		-11			L
2018/07/10	Tue	08:04	3.71		113			H
2018/07/10	Tue	13:10	1.60		49			L
2018/07/10	Tue	19:25	6.44		196			H
2018/07/11	Wed	02:41	-0.93		-28			L
2018/07/11	Wed	08:55	3.95		120			H
2018/07/11	Wed	13:59	1.56		48			L
2018/07/11	Wed	20:11	6.79		207			H
2018/07/12	Thu	03:26	-1.32		-40			L
2018/07/12	Thu	09:42	4.15		126			H
2018/07/12	Thu	14:49	1.50		46			L
2018/07/12	Thu	20:57	6.96		212			H
2018/07/13	Fri	04:11	-1.50		-46			L
2018/07/13	Fri	10:28	4.30		131			H
2018/07/13	Fri	15:38	1.46		45			L
2018/07/13	Fri	21:44	6.91		211			H
2018/07/14	Sat	04:56	-1.46		-45			L
2018/07/14	Sat	11:15	4.40		134			H
2018/07/14	Sat	16:30	1.48		45			L
2018/07/14	Sat	22:33	6.62		202			H
2018/07/15	Sun	05:42	-1.21		-37			L
2018/07/15	Sun	12:04	4.47		136			H
2018/07/15	Sun	17:26	1.56		48			L
2018/07/15	Sun	23:23	6.11		186			H
2018/07/16	Mon	06:28	-0.79		-24			L
2018/07/16	Mon	12:54	4.53		138			H
2018/07/16	Mon	18:27	1.68		51			L
2018/07/17	Tue	00:17	5.41		165			H
2018/07/17	Tue	07:16	-0.25		-8			L
2018/07/17	Tue	13:48	4.60		140			H
2018/07/17	Tue	19:39	1.76		54			L
2018/07/18	Wed	01:19	4.64		141			H
2018/07/18	Wed	08:06	0.34		10			L
2018/07/18	Wed	14:46	4.70		143			H
2018/07/18	Wed	21:02	1.73		53			L
2018/07/19	Thu	02:33	3.92		119			H
2018/07/19	Thu	09:01	0.91		28			L
2018/07/19	Thu	15:46	4.84		148			H
2018/07/19	Thu	22:34	1.48		45			L
2018/07/20	Fri	04:04	3.42		104			H
2018/07/20	Fri	10:00	1.40		43			L
2018/07/20	Fri	16:45	5.02		153			H
2018/07/20	Fri	23:57	1.06		32			L
2018/07/21	Sat	05:43	3.26		99			H
2018/07/21	Sat	11:01	1.75		53			L
2018/07/21	Sat	17:38	5.21		159			H
2018/07/22	Sun	01:00	0.60		18			L
2018/07/22	Sun	07:04	3.34		102			H
2018/07/22	Sun	11:59	1.96		60			L
2018/07/22	Sun	18:24	5.40		165			H
2018/07/23	Mon	01:47	0.23		7			L
2018/07/23	Mon	08:01	3.50		107			H
2018/07/23	Mon	12:49	2.05		62			L
2018/07/23	Mon	19:05	5.56		169			H
2018/07/24	Tue	02:25	-0.05		-2			L
2018/07/24	Tue	08:42	3.65		111			H
2018/07/24	Tue	13:32	2.06		63			L
2018/07/24	Tue	19:41	5.70		174			H
2018/07/25	Wed	02:58	-0.23		-7			L
2018/07/25	Wed	09:14	3.77		115			H
2018/07/25	Wed	14:09	2.01		61			L
2018/07/25	Wed	20:15	5.79		176			H
2018/07/26	Thu	03:28	-0.34		-10			L
2018/07/26	Thu	09:43	3.87		118			H
2018/07/26	Thu	14:44	1.94		59			L
2018/07/26	Thu	20:48	5.84		178			H
2018/07/27	Fri	03:58	-0.38		-12			L
2018/07/27	Fri	10:11	3.95		120			H
2018/07/27	Fri	15:17	1.89		58			L
2018/07/27	Fri	21:19	5.83		178			H
2018/07/28	Sat	04:27	-0.35		-11			L
2018/07/28	Sat	10:39	4.02		123			H
2018/07/28	Sat	15:50	1.86		57			L
2018/07/28	Sat	21:51	5.73		175			H
2018/07/29	Sun	04:56	-0.26		-8			L
2018/07/29	Sun	11:10	4.07		124			H
2018/07/29	Sun	16:24	1.87		57			L
2018/07/29	Sun	22:22	5.53		169			H
2018/07/30	Mon	05:26	-0.09		-3			L
2018/07/30	Mon	11:41	4.11		125			H
2018/07/30	Mon	17:01	1.91		58			L
2018/07/30	Mon	22:54	5.24		160			H
2018/07/31	Tue	05:56	0.16		5			L
2018/07/31	Tue	12:15	4.15		126			H
2018/07/31	Tue	17:42	1.98		60			L
2018/07/31	Tue	23:29	4.84		148			H
2018/08/01	Wed	06:28	0.47		14			L
2018/08/01	Wed	12:52	4.20		128			H
2018/08/01	Wed	18:32	2.04		62			L
2018/08/02	Thu	00:09	4.35		133			H
2018/08/02	Thu	07:01	0.84		26			L
2018/08/02	Thu	13:34	4.29		131			H
2018/08/02	Thu	19:38	2.05		62			L
2018/08/03	Fri	01:04	3.81		116			H
2018/08/03	Fri	07:39	1.23		37			L
2018/08/03	Fri	14:23	4.44		135			H
2018/08/03	Fri	21:03	1.90		58			L
2018/08/04	Sat	02:27	3.30		101			H
2018/08/04	Sat	08:28	1.62		49			L
2018/08/04	Sat	15:21	4.68		143			H
2018/08/04	Sat	22:35	1.50		46			L
2018/08/05	Sun	04:19	3.06		93			H
2018/08/05	Sun	09:36	1.93		59			L
2018/08/05	Sun	16:23	5.03		153			H
2018/08/05	Sun	23:52	0.90		27			L
2018/08/06	Mon	05:58	3.19		97			H
2018/08/06	Mon	10:52	2.08		63			L
2018/08/06	Mon	17:23	5.48		167			H
2018/08/07	Tue	00:52	0.22		7			L
2018/08/07	Tue	07:07	3.51		107			H
2018/08/07	Tue	12:01	2.03		62			L
2018/08/07	Tue	18:19	5.97		182			H
2018/08/08	Wed	01:41	-0.41		-12			L
2018/08/08	Wed	07:58	3.87		118			H
2018/08/08	Wed	13:00	1.83		56			L
2018/08/08	Wed	19:11	6.44		196			H
2018/08/09	Thu	02:27	-0.90		-27			L
2018/08/09	Thu	08:42	4.21		128			H
2018/08/09	Thu	13:53	1.57		48			L
2018/08/09	Thu	20:00	6.78		207			H
2018/08/10	Fri	03:10	-1.21		-37			L
2018/08/10	Fri	09:23	4.51		137			H
2018/08/10	Fri	14:43	1.30		40			L
2018/08/10	Fri	20:48	6.93		211			H
2018/08/11	Sat	03:51	-1.29		-39			L
2018/08/11	Sat	10:04	4.75		145			H
2018/08/11	Sat	15:32	1.09		33			L
2018/08/11	Sat	21:35	6.84		208			H
2018/08/12	Sun	04:33	-1.15		-35			L
2018/08/12	Sun	10:44	4.91		150			H
2018/08/12	Sun	16:22	0.99		30			L
2018/08/12	Sun	22:22	6.49		198			H
2018/08/13	Mon	05:13	-0.80		-24			L
2018/08/13	Mon	11:26	5.00		152			H
2018/08/13	Mon	17:13	1.00		30			L
2018/08/13	Mon	23:10	5.92		180			H
2018/08/14	Tue	05:54	-0.29		-9			L
2018/08/14	Tue	12:09	5.02		153			H
2018/08/14	Tue	18:09	1.12		34			L
2018/08/15	Wed	00:01	5.18		158			H
2018/08/15	Wed	06:35	0.33		10			L
2018/08/15	Wed	12:55	4.96		151			H
2018/08/15	Wed	19:12	1.28		39			L
2018/08/16	Thu	00:59	4.39		134			H
2018/08/16	Thu	07:19	0.98		30			L
2018/08/16	Thu	13:47	4.87		148			H
2018/08/16	Thu	20:27	1.40		43			L
2018/08/17	Fri	02:11	3.68		112			H
2018/08/17	Fri	08:09	1.60		49			L
2018/08/17	Fri	14:46	4.79		146			H
2018/08/17	Fri	21:58	1.35		41			L
2018/08/18	Sat	03:52	3.24		99			H
2018/08/18	Sat	09:12	2.10		64			L
2018/08/18	Sat	15:53	4.77		145			H
2018/08/18	Sat	23:30	1.08		33			L
2018/08/19	Sun	05:53	3.23		98			H
2018/08/19	Sun	10:31	2.39		73			L
2018/08/19	Sun	17:00	4.86		148			H
2018/08/20	Mon	00:38	0.73		22			L
2018/08/20	Mon	07:10	3.47		106			H
2018/08/20	Mon	11:46	2.44		74			L
2018/08/20	Mon	17:58	5.03		153			H
2018/08/21	Tue	01:25	0.41		12			L
2018/08/21	Tue	07:54	3.71		113			H
2018/08/21	Tue	12:42	2.33		71			L
2018/08/21	Tue	18:45	5.24		160			H
2018/08/22	Wed	02:02	0.17		5			L
2018/08/22	Wed	08:24	3.90		119			H
2018/08/22	Wed	13:25	2.15		66			L
2018/08/22	Wed	19:24	5.45		166			H
2018/08/23	Thu	02:32	0.00		0			L
2018/08/23	Thu	08:48	4.07		124			H
2018/08/23	Thu	14:00	1.94		59			L
2018/08/23	Thu	19:59	5.62		171			H
2018/08/24	Fri	03:00	-0.10		-3			L
2018/08/24	Fri	09:11	4.22		129			H
2018/08/24	Fri	14:33	1.73		53			L
2018/08/24	Fri	20:32	5.73		175			H
2018/08/25	Sat	03:27	-0.15		-5			L
2018/08/25	Sat	09:34	4.37		133			H
2018/08/25	Sat	15:04	1.55		47			L
2018/08/25	Sat	21:03	5.76		176			H
2018/08/26	Sun	03:54	-0.12		-4			L
2018/08/26	Sun	09:59	4.50		137			H
2018/08/26	Sun	15:36	1.41		43			L
2018/08/26	Sun	21:34	5.68		173			H
2018/08/27	Mon	04:21	-0.01		-0			L
2018/08/27	Mon	10:26	4.60		140			H
2018/08/27	Mon	16:09	1.33		41			L
2018/08/27	Mon	22:06	5.48		167			H
2018/08/28	Tue	04:47	0.18		5			L
2018/08/28	Tue	10:53	4.68		143			H
2018/08/28	Tue	16:44	1.30		40			L
2018/08/28	Tue	22:39	5.16		157			H
2018/08/29	Wed	05:14	0.47		14			L
2018/08/29	Wed	11:22	4.73		144			H
2018/08/29	Wed	17:24	1.32		40			L
2018/08/29	Wed	23:15	4.73		144			H
2018/08/30	Thu	05:42	0.84		26			L
2018/08/30	Thu	11:54	4.76		145			H
2018/08/30	Thu	18:11	1.37		42			L
2018/08/30	Thu	23:58	4.21		128			H
2018/08/31	Fri	06:11	1.26		38			L
2018/08/31	Fri	12:31	4.77		145			H
2018/08/31	Fri	19:11	1.43		44			L
2018/09/01	Sat	00:56	3.65		111			H
2018/09/01	Sat	06:45	1.71		52			L
2018/09/01	Sat	13:19	4.77		145			H
2018/09/01	Sat	20:31	1.40		43			L
2018/09/02	Sun	02:28	3.19		97			H
2018/09/02	Sun	07:34	2.14		65			L
2018/09/02	Sun	14:25	4.81		147			H
2018/09/02	Sun	22:07	1.15		35			L
2018/09/03	Mon	04:32	3.10		94			H
2018/09/03	Mon	09:04	2.47		75			L
2018/09/03	Mon	15:45	4.98		152			H
2018/09/03	Mon	23:31	0.67		20			L
2018/09/04	Tue	06:08	3.41		104			H
2018/09/04	Tue	10:45	2.50		76			L
2018/09/04	Tue	17:01	5.33		162			H
2018/09/05	Wed	00:33	0.11		3			L
2018/09/05	Wed	07:03	3.84		117			H
2018/09/05	Wed	12:01	2.22		68			L
2018/09/05	Wed	18:05	5.78		176			H
2018/09/06	Thu	01:22	-0.38		-12			L
2018/09/06	Thu	07:44	4.27		130			H
2018/09/06	Thu	13:00	1.79		55			L
2018/09/06	Thu	19:01	6.20		189			H
2018/09/07	Fri	02:06	-0.72		-22			L
2018/09/07	Fri	08:21	4.67		142			H
2018/09/07	Fri	13:51	1.31		40			L
2018/09/07	Fri	19:51	6.48		198			H
2018/09/08	Sat	02:46	-0.87		-27			L
2018/09/08	Sat	08:57	5.03		153			H
2018/09/08	Sat	14:39	0.89		27			L
2018/09/08	Sat	20:39	6.56		200			H
2018/09/09	Sun	03:25	-0.82		-25			L
2018/09/09	Sun	09:32	5.30		162			H
2018/09/09	Sun	15:25	0.57		17			L
2018/09/09	Sun	21:24	6.39		195			H
2018/09/10	Mon	04:02	-0.56		-17			L
2018/09/10	Mon	10:08	5.48		167			H
2018/09/10	Mon	16:11	0.41		12			L
2018/09/10	Mon	22:10	6.00		183			H
2018/09/11	Tue	04:38	-0.14		-4			L
2018/09/11	Tue	10:44	5.53		169			H
2018/09/11	Tue	16:58	0.41		12			L
2018/09/11	Tue	22:56	5.43		166			H
2018/09/12	Wed	05:14	0.40		12			L
2018/09/12	Wed	11:22	5.46		166			H
2018/09/12	Wed	17:48	0.55		17			L
2018/09/12	Wed	23:45	4.76		145			H
2018/09/13	Thu	05:50	1.02		31			L
2018/09/13	Thu	12:01	5.27		161			H
2018/09/13	Thu	18:43	0.78		24			L
2018/09/14	Fri	00:41	4.07		124			H
2018/09/14	Fri	06:28	1.65		50			L
2018/09/14	Fri	12:45	4.99		152			H
2018/09/14	Fri	19:49	1.02		31			L
2018/09/15	Sat	01:55	3.49		106			H
2018/09/15	Sat	07:12	2.22		68			L
2018/09/15	Sat	13:38	4.69		143			H
2018/09/15	Sat	21:12	1.17		36			L
2018/09/16	Sun	03:51	3.22		98			H
2018/09/16	Sun	08:21	2.68		82			L
2018/09/16	Sun	14:50	4.46		136			H
2018/09/16	Sun	22:47	1.09		33			L
2018/09/17	Mon	06:05	3.41		104			H
2018/09/17	Mon	10:09	2.87		87			L
2018/09/17	Mon	16:15	4.42		135			H
2018/09/18	Tue	00:00	0.86		26			L
2018/09/18	Tue	06:59	3.71		113			H
2018/09/18	Tue	11:41	2.72		83			L
2018/09/18	Tue	17:27	4.58		140			H
2018/09/19	Wed	00:49	0.61		19			L
2018/09/19	Wed	07:28	3.97		121			H
2018/09/19	Wed	12:36	2.42		74			L
2018/09/19	Wed	18:20	4.83		147			H
2018/09/20	Thu	01:25	0.41		12			L
2018/09/20	Thu	07:50	4.19		128			H
2018/09/20	Thu	13:14	2.08		63			L
2018/09/20	Thu	19:02	5.08		155			H
2018/09/21	Fri	01:55	0.26		8			L
2018/09/21	Fri	08:10	4.41		134			H
2018/09/21	Fri	13:46	1.73		53			L
2018/09/21	Fri	19:38	5.29		161			H
2018/09/22	Sat	02:23	0.17		5			L
2018/09/22	Sat	08:31	4.64		141			H
2018/09/22	Sat	14:17	1.40		43			L
2018/09/22	Sat	20:11	5.42		165			H
2018/09/23	Sun	02:49	0.15		5			L
2018/09/23	Sun	08:53	4.86		148			H
2018/09/23	Sun	14:48	1.10		34			L
2018/09/23	Sun	20:44	5.46		166			H
2018/09/24	Mon	03:14	0.20		6			L
2018/09/24	Mon	09:17	5.06		154			H
2018/09/24	Mon	15:20	0.86		26			L
2018/09/24	Mon	21:17	5.38		164			H
2018/09/25	Tue	03:40	0.34		10			L
2018/09/25	Tue	09:42	5.22		159			H
2018/09/25	Tue	15:54	0.68		21			L
2018/09/25	Tue	21:51	5.18		158			H
2018/09/26	Wed	04:06	0.58		18			L
2018/09/26	Wed	10:09	5.34		163			H
2018/09/26	Wed	16:30	0.58		18			L
2018/09/26	Wed	22:28	4.86		148			H
2018/09/27	Thu	04:33	0.90		27			L
2018/09/27	Thu	10:37	5.39		164			H
2018/09/27	Thu	17:10	0.56		17			L
2018/09/27	Thu	23:09	4.44		135			H
2018/09/28	Fri	05:00	1.29		39			L
2018/09/28	Fri	11:08	5.37		164			H
2018/09/28	Fri	17:57	0.62		19			L
2018/09/28	Fri	23:59	3.95		120			H
2018/09/29	Sat	05:30	1.72		52			L
2018/09/29	Sat	11:45	5.27		161			H
2018/09/29	Sat	18:56	0.73		22			L
2018/09/30	Sun	01:07	3.48		106			H
2018/09/30	Sun	06:05	2.18		66			L
2018/09/30	Sun	12:34	5.10		155			H
2018/09/30	Sun	20:13	0.80		24			L
2018/10/01	Mon	02:50	3.22		98			H
2018/10/01	Mon	07:05	2.61		80			L
2018/10/01	Mon	13:44	4.92		150			H
2018/10/01	Mon	21:44	0.70		21			L
2018/10/02	Tue	04:51	3.39		103			H
2018/10/02	Tue	09:06	2.85		87			L
2018/10/02	Tue	15:17	4.87		148			H
2018/10/02	Tue	23:06	0.40		12			L
2018/10/03	Wed	06:03	3.82		116			H
2018/10/03	Wed	10:53	2.63		80			L
2018/10/03	Wed	16:45	5.07		155			H
2018/10/04	Thu	00:08	0.05		2			L
2018/10/04	Thu	06:45	4.29		131			H
2018/10/04	Thu	12:06	2.12		65			L
2018/10/04	Thu	17:54	5.40		165			H
2018/10/05	Fri	00:57	-0.23		-7			L
2018/10/05	Fri	07:21	4.76		145			H
2018/10/05	Fri	13:01	1.51		46			L
2018/10/05	Fri	18:52	5.70		174			H
2018/10/06	Sat	01:39	-0.37		-11			L
2018/10/06	Sat	07:54	5.20		158			H
2018/10/06	Sat	13:49	0.91		28			L
2018/10/06	Sat	19:43	5.86		179			H
2018/10/07	Sun	02:17	-0.35		-11			L
2018/10/07	Sun	08:27	5.56		169			H
2018/10/07	Sun	14:33	0.41		12			L
2018/10/07	Sun	20:29	5.84		178			H
2018/10/08	Mon	02:53	-0.17		-5			L
2018/10/08	Mon	08:59	5.83		178			H
2018/10/08	Mon	15:17	0.06		2			L
2018/10/08	Mon	21:14	5.63		172			H
2018/10/09	Tue	03:27	0.15		5			L
2018/10/09	Tue	09:32	5.97		182			H
2018/10/09	Tue	15:59	-0.12		-4			L
2018/10/09	Tue	21:59	5.27		161			H
2018/10/10	Wed	04:01	0.59		18			L
2018/10/10	Wed	10:05	5.96		182			H
2018/10/10	Wed	16:43	-0.12		-4			L
2018/10/10	Wed	22:44	4.80		146			H
2018/10/11	Thu	04:33	1.10		34			L
2018/10/11	Thu	10:38	5.80		177			H
2018/10/11	Thu	17:28	0.04		1			L
2018/10/11	Thu	23:33	4.28		130			H
2018/10/12	Fri	05:05	1.63		50			L
2018/10/12	Fri	11:11	5.51		168			H
2018/10/12	Fri	18:16	0.31		9			L
2018/10/13	Sat	00:29	3.78		115			H
2018/10/13	Sat	05:38	2.15		66			L
2018/10/13	Sat	11:48	5.13		156			H
2018/10/13	Sat	19:13	0.62		19			L
2018/10/14	Sun	01:43	3.40		104			H
2018/10/14	Sun	06:15	2.63		80			L
2018/10/14	Sun	12:31	4.70		143			H
2018/10/14	Sun	20:23	0.88		27			L
2018/10/15	Mon	03:44	3.29		100			H
2018/10/15	Mon	07:23	3.02		92			L
2018/10/15	Mon	13:35	4.30		131			H
2018/10/15	Mon	21:47	0.99		30			L
2018/10/16	Tue	05:49	3.56		109			H
2018/10/16	Tue	09:37	3.14		96			L
2018/10/16	Tue	15:10	4.08		124			H
2018/10/16	Tue	23:02	0.92		28			L
2018/10/17	Wed	06:26	3.85		117			H
2018/10/17	Wed	11:23	2.87		87			L
2018/10/17	Wed	16:39	4.12		126			H
2018/10/17	Wed	23:57	0.78		24			L
2018/10/18	Thu	06:48	4.13		126			H
2018/10/18	Thu	12:18	2.44		74			L
2018/10/18	Thu	17:43	4.32		132			H
2018/10/19	Fri	00:36	0.64		20			L
2018/10/19	Fri	07:07	4.41		134			H
2018/10/19	Fri	12:55	1.99		61			L
2018/10/19	Fri	18:30	4.56		139			H
2018/10/20	Sat	01:08	0.54		16			L
2018/10/20	Sat	07:27	4.70		143			H
2018/10/20	Sat	13:27	1.52		46			L
2018/10/20	Sat	19:11	4.75		145			H
2018/10/21	Sun	01:37	0.48		15			L
2018/10/21	Sun	07:49	5.01		153			H
2018/10/21	Sun	13:59	1.07		33			L
2018/10/21	Sun	19:48	4.88		149			H
2018/10/22	Mon	02:05	0.49		15			L
2018/10/22	Mon	08:12	5.31		162			H
2018/10/22	Mon	14:31	0.65		20			L
2018/10/22	Mon	20:24	4.93		150			H
2018/10/23	Tue	02:32	0.58		18			L
2018/10/23	Tue	08:37	5.59		170			H
2018/10/23	Tue	15:04	0.29		9			L
2018/10/23	Tue	21:01	4.87		148			H
2018/10/24	Wed	03:00	0.74		23			L
2018/10/24	Wed	09:03	5.82		177			H
2018/10/24	Wed	15:40	0.00		0			L
2018/10/24	Wed	21:40	4.71		144			H
2018/10/25	Thu	03:28	0.98		30			L
2018/10/25	Thu	09:31	5.96		182			H
2018/10/25	Thu	16:18	-0.17		-5			L
2018/10/25	Thu	22:22	4.45		136			H
2018/10/26	Fri	03:57	1.30		40			L
2018/10/26	Fri	10:02	6.00		183			H
2018/10/26	Fri	17:01	-0.22		-7			L
2018/10/26	Fri	23:10	4.12		126			H
2018/10/27	Sat	04:29	1.66		51			L
2018/10/27	Sat	10:37	5.92		180			H
2018/10/27	Sat	17:50	-0.15		-5			L
2018/10/28	Sun	00:08	3.76		115			H
2018/10/28	Sun	05:04	2.07		63			L
2018/10/28	Sun	11:18	5.70		174			H
2018/10/28	Sun	18:49	0.01		0			L
2018/10/29	Mon	01:22	3.49		106			H
2018/10/29	Mon	05:51	2.48		76			L
2018/10/29	Mon	12:10	5.37		164			H
2018/10/29	Mon	19:59	0.18		5			L
2018/10/30	Tue	03:00	3.46		105			H
2018/10/30	Tue	07:13	2.83		86			L
2018/10/30	Tue	13:23	4.98		152			H
2018/10/30	Tue	21:19	0.24		7			L
2018/10/31	Wed	04:35	3.75		114			H
2018/10/31	Wed	09:15	2.87		87			L
2018/10/31	Wed	14:57	4.72		144			H
2018/10/31	Wed	22:34	0.19		6			L
2018/11/01	Thu	05:34	4.21		128			H
2018/11/01	Thu	10:55	2.46		75			L
2018/11/01	Thu	16:28	4.70		143			H
2018/11/01	Thu	23:35	0.10		3			L
2018/11/02	Fri	06:16	4.70		143			H
2018/11/02	Fri	12:06	1.81		55			L
2018/11/02	Fri	17:42	4.83		147			H
2018/11/03	Sat	00:25	0.06		2			L
2018/11/03	Sat	06:52	5.18		158			H
2018/11/03	Sat	13:00	1.13		34			L
2018/11/03	Sat	18:43	4.96		151			H
2018/11/04	Sun	01:07	0.12		4			L
2018/11/04	Sun	06:25	5.61		171			H
2018/11/04	Sun	12:46	0.50		15			L
2018/11/04	Sun	18:35	5.00		152			H
